InvoiceNo,CustomerID,Country,InvoiceDate,total_quantity,unique_items,line_items,avg_unit_price,invoice_total,InvoiceHour,InvoiceMonth,high_value_invoice
563557,15786,United Kingdom,2011-08-17 13:33:00,2286,165,165,2.2955151515151515,3147.64,13,2011-08,1
563558,14156,EIRE,2011-08-17 13:40:00,579,48,48,3.447708333333334,1544.01,13,2011-08,1
563559,14156,EIRE,2011-08-17 13:45:00,12,1,1,2.89,34.68,13,2011-08,0
563560,12971,United Kingdom,2011-08-17 14:00:00,96,4,4,0.925,103.2,14,2011-08,0
563561,18073,United Kingdom,2011-08-17 14:02:00,617,9,10,3.788,776.2800000000001,14,2011-08,1
563562,16029,United Kingdom,2011-08-17 14:02:00,412,6,6,1.778333333333333,697.6,14,2011-08,1
563563,16029,United Kingdom,2011-08-17 14:03:00,2864,8,8,2.57875,6578.08,14,2011-08,1
563564,16633,United Kingdom,2011-08-17 14:11:00,162,21,21,6.58047619047619,464.94,14,2011-08,0
563565,17338,United Kingdom,2011-08-17 14:22:00,420,119,119,2.717731092436975,946.74,14,2011-08,1
563566,13655,United Kingdom,2011-08-17 14:25:00,490,35,35,2.1431428571428572,549.32,14,2011-08,1
563567,13004,United Kingdom,2011-08-17 14:44:00,231,23,23,1.7217391304347829,328.07,14,2011-08,0
563569,18257,United Kingdom,2011-08-17 14:47:00,313,37,37,3.5843243243243244,627.27,14,2011-08,1
563571,15541,United Kingdom,2011-08-17 14:58:00,49,29,29,2.0941379310344828,85.13000000000001,14,2011-08,0
563572,16734,United Kingdom,2011-08-17 15:00:00,107,26,31,3.811290322580645,299.46,15,2011-08,0
563573,16734,United Kingdom,2011-08-17 15:02:00,1,1,1,2.95,2.95,15,2011-08,0
563574,15827,United Kingdom,2011-08-17 15:05:00,154,14,14,2.837142857142857,222.45,15,2011-08,0
563575,17949,United Kingdom,2011-08-17 15:05:00,2084,3,3,1.06,2209.04,15,2011-08,1
563576,12748,United Kingdom,2011-08-17 15:06:00,47,8,8,5.6925,146.19,15,2011-08,0
563578,12949,United Kingdom,2011-08-17 15:11:00,289,21,21,2.378571428571429,425.75,15,2011-08,0
563580,16706,United Kingdom,2011-08-17 15:53:00,165,70,70,2.675,291.53,15,2011-08,0
563584,15122,United Kingdom,2011-08-17 16:48:00,303,36,36,3.8327777777777783,703.17,16,2011-08,1
563585,17070,United Kingdom,2011-08-17 17:01:00,131,62,62,2.541290322580646,304.24,17,2011-08,0
563588,17450,United Kingdom,2011-08-17 19:15:00,196,1,1,4.15,813.4000000000001,19,2011-08,1
563589,17450,United Kingdom,2011-08-17 19:40:00,260,13,13,8.0,2080.0,19,2011-08,1
563590,17450,United Kingdom,2011-08-17 20:02:00,4878,18,18,3.1500000000000004,13031.5,20,2011-08,1
563597,14305,United Kingdom,2011-08-18 06:20:00,1,1,1,4.25,4.25,6,2011-08,0
563613,12688,Israel,2011-08-18 08:49:00,3028,171,171,4.124736842105263,4873.81,8,2011-08,1
563614,12415,Australia,2011-08-18 08:51:00,12196,97,97,2.254845360824742,21880.44,8,2011-08,1
563615,16945,United Kingdom,2011-08-18 09:01:00,200,16,16,1.731875,302.74,9,2011-08,0
563616,13027,United Kingdom,2011-08-18 09:39:00,3840,5,5,0.4,1536.0,9,2011-08,1
563617,15301,United Kingdom,2011-08-18 09:45:00,322,24,24,2.4895833333333335,503.44,9,2011-08,1
563618,15400,United Kingdom,2011-08-18 09:48:00,32,1,1,2.1,67.2,9,2011-08,0
563619,12839,United Kingdom,2011-08-18 10:01:00,218,20,20,1.5905,330.44,10,2011-08,0
563620,13014,United Kingdom,2011-08-18 10:06:00,94,13,13,3.7161538461538464,233.7,10,2011-08,0
563621,13113,United Kingdom,2011-08-18 10:10:00,147,14,14,2.8764285714285713,485.64,10,2011-08,1
563622,15189,United Kingdom,2011-08-18 10:21:00,34,10,10,6.68,188.1,10,2011-08,0
563623,15189,United Kingdom,2011-08-18 10:23:00,348,8,8,4.0175,1284.12,10,2011-08,1
563626,16187,United Kingdom,2011-08-18 10:31:00,642,28,28,1.2267857142857144,702.88,10,2011-08,1
563638,15311,United Kingdom,2011-08-18 10:36:00,1154,86,86,2.4604651162790696,1964.85,10,2011-08,1
563656,15615,United Kingdom,2011-08-18 10:48:00,116,19,19,4.247368421052632,325.9,10,2011-08,0
563657,15615,United Kingdom,2011-08-18 10:49:00,26,3,3,3.8666666666666663,54.2,10,2011-08,0
563658,15505,United Kingdom,2011-08-18 10:57:00,224,7,7,3.09,644.96,10,2011-08,1
563659,13694,United Kingdom,2011-08-18 11:00:00,896,10,10,1.627,1459.12,11,2011-08,1
563660,13694,United Kingdom,2011-08-18 11:03:00,48,1,1,4.95,237.6,11,2011-08,0
563661,13048,United Kingdom,2011-08-18 11:23:00,294,29,29,1.8082758620689656,435.13,11,2011-08,0
563662,12729,France,2011-08-18 11:40:00,233,26,26,3.7015384615384614,453.01,11,2011-08,0
563674,14132,United Kingdom,2011-08-18 11:59:00,266,18,18,1.8538888888888887,338.12,11,2011-08,0
563680,18272,United Kingdom,2011-08-18 12:06:00,285,22,22,1.796818181818182,372.25,12,2011-08,0
563684,17386,United Kingdom,2011-08-18 12:23:00,576,2,2,1.375,928.08,12,2011-08,1
563685,14911,EIRE,2011-08-18 12:26:00,38,7,7,4.5,131.85,12,2011-08,0
563686,13098,United Kingdom,2011-08-18 12:30:00,426,18,18,2.023888888888889,637.6,12,2011-08,1
563688,16767,United Kingdom,2011-08-18 12:41:00,573,34,34,1.5258823529411765,567.62,12,2011-08,1
563689,15743,United Kingdom,2011-08-18 12:43:00,28,16,16,5.003125,111.5,12,2011-08,0
563690,15152,United Kingdom,2011-08-18 12:53:00,155,14,14,3.5628571428571427,303.21,12,2011-08,0
563691,13668,United Kingdom,2011-08-18 12:53:00,345,32,32,2.3996875,431.11,12,2011-08,0
563692,17243,United Kingdom,2011-08-18 13:01:00,51,18,18,6.441666666666666,278.55,13,2011-08,0
563694,14741,United Kingdom,2011-08-18 13:16:00,70,9,9,3.8055555555555554,196.1,13,2011-08,0
563695,13617,United Kingdom,2011-08-18 13:17:00,75,15,15,4.042666666666666,234.59,13,2011-08,0
563696,12962,United Kingdom,2011-08-18 13:38:00,78,11,11,3.210909090909091,170.54000000000002,13,2011-08,0
563697,16813,United Kingdom,2011-08-18 13:44:00,147,38,38,1.348421052631579,162.79,13,2011-08,0
563698,14667,United Kingdom,2011-08-18 13:46:00,100,20,20,3.856,248.85,13,2011-08,0
563699,13381,United Kingdom,2011-08-18 13:47:00,322,31,31,3.314193548387097,680.24,13,2011-08,1
563703,13273,United Kingdom,2011-08-18 14:02:00,153,16,16,1.298125,138.98,14,2011-08,0
563705,17736,United Kingdom,2011-08-18 14:33:00,213,23,23,3.8839130434782607,307.49,14,2011-08,0
563706,14189,United Kingdom,2011-08-18 14:48:00,345,27,27,1.898148148148148,429.43,14,2011-08,0
563707,16626,United Kingdom,2011-08-18 14:53:00,50,4,4,5.075,137.3,14,2011-08,0
563708,17001,United Kingdom,2011-08-18 15:09:00,144,13,13,2.2746153846153847,260.7,15,2011-08,0
563709,15472,United Kingdom,2011-08-18 15:17:00,251,76,76,2.28921052631579,371.56,15,2011-08,0
563710,17742,United Kingdom,2011-08-18 15:28:00,18,2,2,7.22,52.54,15,2011-08,0
563711,16928,United Kingdom,2011-08-18 15:41:00,86,7,7,1.3071428571428572,109.9,15,2011-08,0
563712,12680,France,2011-08-18 15:44:00,230,20,20,2.6665,311.78,15,2011-08,0
563714,14565,United Kingdom,2011-08-18 15:51:00,472,31,31,4.28,682.77,15,2011-08,1
563718,15144,United Kingdom,2011-08-18 16:18:00,194,14,14,2.9714285714285715,506.9,16,2011-08,1
563719,13576,United Kingdom,2011-08-18 16:19:00,108,3,3,2.443333333333334,332.04,16,2011-08,0
563720,15867,United Kingdom,2011-08-18 16:24:00,198,54,54,2.6300000000000003,326.01,16,2011-08,0
563721,15232,United Kingdom,2011-08-18 16:27:00,314,13,13,1.3084615384615386,301.7,16,2011-08,0
563722,17720,United Kingdom,2011-08-18 16:32:00,216,20,20,6.4670000000000005,355.21999999999997,16,2011-08,0
563723,13319,United Kingdom,2011-08-18 16:43:00,212,17,17,2.21235294117647,346.2,16,2011-08,0
563726,16582,United Kingdom,2011-08-18 17:02:00,164,6,6,1.6216666666666668,313.62,17,2011-08,0
563727,15797,United Kingdom,2011-08-18 17:04:00,144,1,1,2.55,367.2,17,2011-08,0
563728,17045,United Kingdom,2011-08-18 17:09:00,71,16,16,2.9,191.09,17,2011-08,0
563729,14051,United Kingdom,2011-08-18 17:39:00,128,4,4,6.575,742.8000000000001,17,2011-08,1
563730,14221,United Kingdom,2011-08-18 17:43:00,442,32,32,1.8821875,588.0,17,2011-08,1
563731,17576,United Kingdom,2011-08-18 17:44:00,46,17,17,2.9441176470588237,99.7,17,2011-08,0
563732,15125,United Kingdom,2011-08-18 17:50:00,600,12,12,1.7,1000.88,17,2011-08,1
563733,18225,United Kingdom,2011-08-18 17:57:00,339,31,31,2.3796774193548385,574.3100000000001,17,2011-08,1
563734,14064,United Kingdom,2011-08-18 18:11:00,217,25,25,1.8828,254.87,18,2011-08,0
563735,16743,United Kingdom,2011-08-18 18:15:00,384,28,28,1.3967857142857143,366.74,18,2011-08,0
563736,13784,United Kingdom,2011-08-18 18:21:00,88,3,3,5.1933333333333325,336.24,18,2011-08,0
563737,16261,United Kingdom,2011-08-18 18:51:00,57,19,19,3.8505263157894736,157.47,18,2011-08,0
563738,15024,United Kingdom,2011-08-18 19:13:00,23,14,14,4.645714285714286,80.43,19,2011-08,0
563739,17750,United Kingdom,2011-08-18 20:05:00,481,27,30,0.7326666666666667,230.58,20,2011-08,0
563740,17747,United Kingdom,2011-08-19 08:13:00,12,1,1,5.95,71.4,8,2011-08,0
563741,14759,United Kingdom,2011-08-19 08:57:00,128,17,17,3.9176470588235297,298.59999999999997,8,2011-08,0
563742,17929,United Kingdom,2011-08-19 08:57:00,32,1,1,8.5,272.0,8,2011-08,0
563743,12828,United Kingdom,2011-08-19 09:23:00,48,9,9,3.0166666666666666,111.2,9,2011-08,0
563744,13266,United Kingdom,2011-08-19 09:35:00,314,15,15,1.4213333333333331,333.93,9,2011-08,0
563745,15159,United Kingdom,2011-08-19 09:38:00,1140,61,61,1.99672131147541,1394.58,9,2011-08,1
563746,14745,United Kingdom,2011-08-19 10:05:00,288,18,18,1.6155555555555554,279.76,10,2011-08,0
563747,13089,United Kingdom,2011-08-19 10:05:00,304,6,6,2.0166666666666666,481.6,10,2011-08,1
563748,16170,United Kingdom,2011-08-19 10:06:00,275,22,22,3.5772727272727276,310.78999999999996,10,2011-08,0
563749,12360,Austria,2011-08-19 10:10:00,240,30,30,3.5376666666666665,534.7,10,2011-08,1
563750,16122,United Kingdom,2011-08-19 10:18:00,466,17,17,1.9688235294117649,300.42,10,2011-08,0
563753,12513,France,2011-08-19 10:51:00,462,35,35,2.180571428571428,612.29,10,2011-08,1
563754,15396,United Kingdom,2011-08-19 10:56:00,122,14,14,3.599285714285714,288.18,10,2011-08,0
563755,17612,United Kingdom,2011-08-19 10:58:00,286,26,26,2.328076923076923,306.81,10,2011-08,0
563756,12418,Switzerland,2011-08-19 11:08:00,407,34,34,3.5644117647058824,668.58,11,2011-08,1
563764,14606,United Kingdom,2011-08-19 11:15:00,42,28,29,2.817241379310345,113.05,11,2011-08,0
563771,17841,United Kingdom,2011-08-19 11:17:00,81,27,27,3.196296296296296,149.06,11,2011-08,0
563776,12600,Germany,2011-08-19 11:23:00,101,9,9,4.38,275.37,11,2011-08,0
563808,12626,Germany,2011-08-19 11:46:00,216,23,23,3.0465217391304344,463.26,11,2011-08,0
563812,16249,United Kingdom,2011-08-19 11:47:00,78,4,4,1.65,88.5,11,2011-08,0
563818,13327,United Kingdom,2011-08-19 11:55:00,190,7,7,1.8957142857142857,382.3,11,2011-08,0
563819,14062,United Kingdom,2011-08-19 11:56:00,500,8,8,3.52375,1708.68,11,2011-08,1
563821,14533,United Kingdom,2011-08-19 12:06:00,372,14,14,1.6328571428571428,301.48,12,2011-08,0
563822,16184,United Kingdom,2011-08-19 12:13:00,150,12,12,3.1175,315.98,12,2011-08,0
563830,16638,United Kingdom,2011-08-19 12:20:00,143,10,10,2.899,142.91,12,2011-08,0
563831,18081,United Kingdom,2011-08-19 12:23:00,24,3,3,3.9500000000000006,94.8,12,2011-08,0
563832,16419,United Kingdom,2011-08-19 12:33:00,63,5,5,2.346,95.93,12,2011-08,0
563833,14755,United Kingdom,2011-08-19 12:49:00,190,15,15,2.3126666666666664,315.5,12,2011-08,0
563834,14401,United Kingdom,2011-08-19 12:50:00,508,17,17,0.8888235294117647,326.44,12,2011-08,0
563835,13242,United Kingdom,2011-08-19 12:53:00,80,8,8,2.08,166.4,12,2011-08,0
563836,15938,United Kingdom,2011-08-19 12:56:00,48,5,5,1.794,69.28,12,2011-08,0
563837,15078,United Kingdom,2011-08-19 13:03:00,150,15,15,2.1959999999999997,306.1,13,2011-08,0
563839,16828,United Kingdom,2011-08-19 13:24:00,58,7,7,2.142857142857143,113.5,13,2011-08,0
563840,14712,United Kingdom,2011-08-19 13:33:00,102,7,7,3.414285714285714,115.72,13,2011-08,0
563841,17402,United Kingdom,2011-08-19 13:35:00,38,5,5,7.720000000000001,278.9,13,2011-08,0
563842,13871,United Kingdom,2011-08-19 13:54:00,151,25,25,4.1464,430.35,13,2011-08,0
563843,17811,United Kingdom,2011-08-19 14:02:00,57,12,12,3.16,108.94,14,2011-08,0
563844,17725,United Kingdom,2011-08-19 14:04:00,222,20,20,2.1870000000000003,310.82,14,2011-08,0
563845,12991,United Kingdom,2011-08-19 14:39:00,361,22,22,1.3163636363636364,303.56,14,2011-08,0
563846,16672,United Kingdom,2011-08-19 14:43:00,114,4,4,3.45,398.7,14,2011-08,0
563847,16139,United Kingdom,2011-08-19 14:49:00,71,9,9,3.358888888888889,166.57,14,2011-08,0
563848,14911,EIRE,2011-08-19 14:57:00,644,49,49,2.6020408163265305,989.49,14,2011-08,1
563849,14772,United Kingdom,2011-08-19 15:04:00,82,9,9,3.5088888888888885,139.26,15,2011-08,0
563850,15311,United Kingdom,2011-08-19 15:06:00,49,4,4,2.775,138.68,15,2011-08,0
563851,14765,United Kingdom,2011-08-19 15:06:00,4,1,1,3.75,15.0,15,2011-08,0
563852,12395,Belgium,2011-08-19 15:18:00,35,7,7,11.114285714285714,165.95,15,2011-08,0
563853,12560,Germany,2011-08-19 15:22:00,8,1,1,18.0,144.0,15,2011-08,0
563854,12364,Belgium,2011-08-19 15:24:00,555,34,34,2.041764705882353,623.92,15,2011-08,1
563855,14709,United Kingdom,2011-08-19 15:29:00,282,21,21,1.8923809523809525,546.9,15,2011-08,1
563857,12968,United Kingdom,2011-08-19 15:44:00,73,5,5,3.29,135.95,15,2011-08,0
563858,18170,United Kingdom,2011-08-19 16:04:00,130,19,19,3.9947368421052634,351.3,16,2011-08,0
563890,15862,United Kingdom,2011-08-19 16:34:00,140,13,13,1.583076923076923,168.72,16,2011-08,0
563891,14500,United Kingdom,2011-08-19 17:02:00,4,1,1,12.75,51.0,17,2011-08,0
563892,16330,United Kingdom,2011-08-19 17:08:00,10,9,9,2.238888888888889,21.6,17,2011-08,0
563893,16330,United Kingdom,2011-08-19 17:10:00,13,8,8,2.1,27.36,17,2011-08,0
563895,18229,United Kingdom,2011-08-21 10:35:00,220,10,10,3.04,495.4,10,2011-08,1
563896,17061,United Kingdom,2011-08-21 10:44:00,104,11,11,6.172727272727273,407.4,10,2011-08,0
563897,12523,France,2011-08-21 10:44:00,34,8,8,5.54375,128.55,10,2011-08,0
563898,12971,United Kingdom,2011-08-21 10:48:00,164,3,3,1.153333333333333,151.2,10,2011-08,0
563900,14566,Channel Islands,2011-08-21 11:05:00,800,4,4,1.79,1432.0,11,2011-08,1
563901,17097,Spain,2011-08-21 11:05:00,3,2,2,4.550000000000001,13.25,11,2011-08,0
563902,17029,United Kingdom,2011-08-21 11:06:00,200,1,1,1.79,358.0,11,2011-08,0
563903,17068,United Kingdom,2011-08-21 11:15:00,124,23,23,1.911304347826087,206.69,11,2011-08,0
563904,13397,United Kingdom,2011-08-21 11:29:00,58,2,2,5.945,247.72,11,2011-08,0
563905,13267,United Kingdom,2011-08-21 11:43:00,145,14,14,3.857857142857142,313.35,11,2011-08,0
563906,14246,United Kingdom,2011-08-21 11:50:00,321,25,25,3.2768,504.19,11,2011-08,1
563907,14733,United Kingdom,2011-08-21 11:57:00,78,7,7,4.855714285714286,316.98,11,2011-08,0
563908,18109,United Kingdom,2011-08-21 12:21:00,503,18,18,4.783333333333333,388.09,12,2011-08,0
563909,15701,United Kingdom,2011-08-21 12:36:00,472,119,124,3.2561290322580643,853.9,12,2011-08,1
563910,17428,United Kingdom,2011-08-21 12:37:00,87,4,4,4.3,377.25,12,2011-08,0
563911,16265,United Kingdom,2011-08-21 12:39:00,206,20,20,5.661,435.98,12,2011-08,0
563912,17675,United Kingdom,2011-08-21 12:58:00,383,40,40,3.645,962.09,12,2011-08,1
563913,14911,EIRE,2011-08-21 13:11:00,148,16,16,7.231875,458.9,13,2011-08,0
563914,12518,Germany,2011-08-21 13:18:00,187,18,18,2.842777777777778,324.83,13,2011-08,0
563915,14224,United Kingdom,2011-08-21 13:24:00,92,17,17,3.914705882352941,149.48,13,2011-08,0
563916,13435,United Kingdom,2011-08-21 13:43:00,284,7,7,2.757142857142857,393.14,13,2011-08,0
563917,14572,United Kingdom,2011-08-21 13:46:00,474,54,60,2.8865,589.15,13,2011-08,1
563919,14735,United Kingdom,2011-08-21 13:48:00,84,4,4,1.91,122.28,13,2011-08,0
563920,16407,United Kingdom,2011-08-21 14:00:00,209,32,34,2.6129411764705885,410.81,14,2011-08,0
563921,16407,United Kingdom,2011-08-21 14:00:00,2,2,2,7.95,15.9,14,2011-08,0
563922,14529,United Kingdom,2011-08-21 14:10:00,84,49,50,1.8442,135.24,14,2011-08,0
563923,14460,United Kingdom,2011-08-21 14:19:00,364,6,6,0.5216666666666666,157.8,14,2011-08,0
563924,15984,United Kingdom,2011-08-21 14:32:00,396,111,117,2.428974358974359,648.78,14,2011-08,1
563925,13610,United Kingdom,2011-08-21 14:42:00,53,34,34,2.508529411764706,127.0,14,2011-08,0
563926,12553,France,2011-08-21 14:42:00,236,22,22,3.255,400.22,14,2011-08,0
563927,14013,United Kingdom,2011-08-21 15:01:00,258,15,15,1.1780000000000002,199.22,15,2011-08,0
563928,17059,United Kingdom,2011-08-21 15:17:00,439,125,128,2.78703125,739.4300000000001,15,2011-08,1
563929,15031,United Kingdom,2011-08-21 15:35:00,48,19,19,3.8042105263157895,110.96,15,2011-08,0
563931,14895,United Kingdom,2011-08-21 15:49:00,292,40,40,4.1965,833.32,15,2011-08,1
563932,14895,United Kingdom,2011-08-21 15:50:00,8,1,1,4.95,39.6,15,2011-08,0
563933,16536,United Kingdom,2011-08-21 15:54:00,250,49,54,3.691851851851851,548.12,15,2011-08,1
563934,15313,United Kingdom,2011-08-21 16:02:00,25,1,1,2.08,52.0,16,2011-08,0
563935,15547,United Kingdom,2011-08-21 16:24:00,240,71,72,2.3380555555555556,362.03,16,2011-08,0
563936,17828,Malta,2011-08-22 09:03:00,79,10,10,7.015000000000001,213.5,9,2011-08,0
563937,18204,United Kingdom,2011-08-22 09:10:00,520,45,45,3.2033333333333336,817.89,9,2011-08,1
563938,18144,United Kingdom,2011-08-22 09:21:00,188,3,3,3.516666666666667,357.8,9,2011-08,0
563939,14959,United Kingdom,2011-08-22 09:28:00,58,6,6,2.03,114.94,9,2011-08,0
563940,17416,United Kingdom,2011-08-22 09:30:00,656,41,41,1.8939024390243904,908.74,9,2011-08,1
563941,15738,United Kingdom,2011-08-22 09:51:00,153,6,6,2.975,327.15000000000003,9,2011-08,0
563942,15801,United Kingdom,2011-08-22 09:53:00,70,9,9,2.614444444444445,137.22,9,2011-08,0
563943,13139,United Kingdom,2011-08-22 10:04:00,268,16,16,3.2350000000000003,540.9200000000001,10,2011-08,1
563944,17581,United Kingdom,2011-08-22 10:08:00,782,58,58,1.9427586206896552,1351.22,10,2011-08,1
563945,17581,United Kingdom,2011-08-22 10:09:00,64,4,4,1.035,66.24,10,2011-08,0
563946,17527,United Kingdom,2011-08-22 10:15:00,149,18,18,3.3266666666666667,314.51,10,2011-08,0
563947,12363,Unspecified,2011-08-22 10:18:00,126,7,7,2.3814285714285717,252.9,10,2011-08,0
563949,12747,United Kingdom,2011-08-22 10:38:00,62,7,7,5.421428571428572,301.7,10,2011-08,0
563950,12471,Germany,2011-08-22 10:39:00,391,21,21,3.604285714285714,1127.02,10,2011-08,1
563951,16839,United Kingdom,2011-08-22 10:42:00,154,10,10,3.163,531.8,10,2011-08,1
563952,15572,United Kingdom,2011-08-22 10:44:00,267,39,40,3.51875,679.25,10,2011-08,1
563953,16201,United Kingdom,2011-08-22 10:47:00,208,19,19,1.543684210526316,303.8,10,2011-08,0
563954,16652,United Kingdom,2011-08-22 10:59:00,613,31,31,3.5570967741935484,1388.27,10,2011-08,1
563955,16652,United Kingdom,2011-08-22 11:00:00,30,3,3,2.9966666666666666,82.98,11,2011-08,0
563956,14282,United Kingdom,2011-08-22 11:03:00,86,5,5,1.53,102.24,11,2011-08,0
563981,14948,United Kingdom,2011-08-22 11:13:00,8,1,1,1.65,13.2,11,2011-08,0
563982,14397,United Kingdom,2011-08-22 11:17:00,104,5,5,2.446,174.96,11,2011-08,0
564016,15712,United Kingdom,2011-08-22 11:44:00,195,14,14,2.2564285714285712,307.66,11,2011-08,0
564017,14057,United Kingdom,2011-08-22 11:44:00,224,9,9,1.6577777777777778,305.02,11,2011-08,0
564019,13408,United Kingdom,2011-08-22 11:54:00,264,9,9,1.7855555555555556,463.82,11,2011-08,0
564020,13971,United Kingdom,2011-08-22 11:57:00,236,24,24,1.9308333333333336,373.66,11,2011-08,0
564022,13269,United Kingdom,2011-08-22 12:10:00,295,15,15,1.7066666666666668,315.68,12,2011-08,0
564023,17562,United Kingdom,2011-08-22 12:16:00,70,7,7,2.007142857142857,125.7,12,2011-08,0
564034,12935,United Kingdom,2011-08-22 12:22:00,322,19,19,1.3178947368421052,316.02,12,2011-08,0
564037,14800,United Kingdom,2011-08-22 12:26:00,209,19,19,0.9489473684210528,163.72,12,2011-08,0
564038,16555,United Kingdom,2011-08-22 12:32:00,90,9,9,2.252222222222222,151.98,12,2011-08,0
564039,12645,Germany,2011-08-22 12:40:00,350,23,23,2.429130434782609,511.96,12,2011-08,1
564040,14560,United Kingdom,2011-08-22 12:45:00,16,2,2,5.699999999999999,57.2,12,2011-08,0
564041,14560,United Kingdom,2011-08-22 12:46:00,4,2,2,8.5,34.0,12,2011-08,0
564042,15443,United Kingdom,2011-08-22 12:52:00,165,22,23,3.963913043478261,247.09,12,2011-08,0
564043,14414,United Kingdom,2011-08-22 12:55:00,434,14,14,0.6714285714285715,190.06,12,2011-08,0
564044,16952,United Kingdom,2011-08-22 12:58:00,67,15,15,5.558000000000001,157.11,12,2011-08,0
564045,16013,United Kingdom,2011-08-22 12:59:00,184,3,3,5.63,1047.12,12,2011-08,1
564046,16013,United Kingdom,2011-08-22 12:59:00,400,1,1,2.55,1020.0,12,2011-08,1
564047,16952,United Kingdom,2011-08-22 13:03:00,25,1,1,0.42,10.5,13,2011-08,0
564048,16013,United Kingdom,2011-08-22 13:20:00,16,1,1,2.55,40.8,13,2011-08,0
564049,17585,United Kingdom,2011-08-22 13:30:00,617,74,76,0.9359210526315788,314.40999999999997,13,2011-08,0
564050,17160,United Kingdom,2011-08-22 13:32:00,552,48,48,1.8997916666666663,758.0500000000001,13,2011-08,1
564051,14265,Unspecified,2011-08-22 13:32:00,59,16,16,8.115,278.13,13,2011-08,0
564052,15033,United Kingdom,2011-08-22 13:40:00,118,34,35,2.0805714285714285,246.64,13,2011-08,0
564053,14188,United Kingdom,2011-08-22 13:42:00,185,9,9,1.6177777777777778,293.1,13,2011-08,0
