InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,InvoiceMonth,InvoiceDayOfWeek,InvoiceHour
556495,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,2011-06-12 15:14:00,1.65,18069,United Kingdom,9.9,2011-06,Sunday,15
556495,23055,IVORY CHANDELIER T-LIGHT HOLDER,1,2011-06-12 15:14:00,6.25,18069,United Kingdom,6.25,2011-06,Sunday,15
556495,23068,ALUMINIUM STAMPED HEART,2,2011-06-12 15:14:00,2.49,18069,United Kingdom,4.98,2011-06,Sunday,15
556497,22470,HEART OF WICKER LARGE,6,2011-06-12 15:31:00,2.95,15271,United Kingdom,17.700000000000003,2011-06,Sunday,15
556498,22607,WOODEN ROUNDERS GARDEN SET,2,2011-06-12 15:57:00,9.95,17961,United Kingdom,19.9,2011-06,Sunday,15
556500,23174,REGENCY SUGAR BOWL GREEN,4,2011-06-13 07:58:00,4.15,13468,United Kingdom,16.6,2011-06,Monday,7
556501,23209,LUNCH BAG DOILEY PATTERN,20,2011-06-13 08:40:00,1.65,16700,United Kingdom,33.0,2011-06,Monday,8
556501,23299,FOOD COVER WITH BEADS SET 2,6,2011-06-13 08:40:00,3.75,16700,United Kingdom,22.5,2011-06,Monday,8
556502,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-13 08:43:00,1.95,13761,United Kingdom,19.5,2011-06,Monday,8
556502,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2011-06-13 08:43:00,0.85,13761,United Kingdom,10.2,2011-06,Monday,8
556502,21169,YOU'RE CONFUSING ME METAL SIGN,12,2011-06-13 08:43:00,1.69,13761,United Kingdom,20.28,2011-06,Monday,8
556502,21907,I'M ON HOLIDAY METAL SIGN,12,2011-06-13 08:43:00,2.1,13761,United Kingdom,25.200000000000003,2011-06,Monday,8
556502,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-06-13 08:43:00,1.45,13761,United Kingdom,17.4,2011-06,Monday,8
556502,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-06-13 08:43:00,7.95,13761,United Kingdom,15.9,2011-06,Monday,8
556503,85159A,"BLACK TEA,COFFEE,SUGAR JARS",12,2011-06-13 08:44:00,1.95,13517,United Kingdom,23.4,2011-06,Monday,8
556503,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,36,2011-06-13 08:44:00,0.29,13517,United Kingdom,10.44,2011-06,Monday,8
556503,23173,REGENCY TEAPOT ROSES,2,2011-06-13 08:44:00,9.95,13517,United Kingdom,19.9,2011-06,Monday,8
556503,20963,APPLE BATH SPONGE,10,2011-06-13 08:44:00,1.25,13517,United Kingdom,12.5,2011-06,Monday,8
556503,23162,REGENCY TEA STRAINER,4,2011-06-13 08:44:00,3.75,13517,United Kingdom,15.0,2011-06,Monday,8
556503,22699,ROSES REGENCY TEACUP AND SAUCER,6,2011-06-13 08:44:00,2.95,13517,United Kingdom,17.700000000000003,2011-06,Monday,8
556503,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-06-13 08:44:00,2.95,13517,United Kingdom,17.700000000000003,2011-06,Monday,8
556503,22817,CARD SUKI BIRTHDAY,12,2011-06-13 08:44:00,0.42,13517,United Kingdom,5.04,2011-06,Monday,8
556504,21209,MULTICOLOUR HONEYCOMB FAN,12,2011-06-13 08:47:00,0.39,13936,United Kingdom,4.68,2011-06,Monday,8
556504,47566B,TEA TIME PARTY BUNTING,4,2011-06-13 08:47:00,4.95,13936,United Kingdom,19.8,2011-06,Monday,8
556504,85213,MINI  ZINC GARDEN DECORATIONS,12,2011-06-13 08:47:00,0.29,13936,United Kingdom,3.4799999999999995,2011-06,Monday,8
556504,22549,PICTURE DOMINOES,12,2011-06-13 08:47:00,1.45,13936,United Kingdom,17.4,2011-06,Monday,8
556507,22384,LUNCH BAG PINK POLKADOT,10,2011-06-13 09:55:00,1.65,12567,France,16.5,2011-06,Monday,9
556507,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,2011-06-13 09:55:00,4.15,12567,France,16.6,2011-06,Monday,9
556507,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-06-13 09:55:00,2.08,12567,France,20.8,2011-06,Monday,9
556507,23079,TOADSTOOL BEDSIDE LIGHT,2,2011-06-13 09:55:00,8.95,12567,France,17.9,2011-06,Monday,9
556507,23054,RECYCLED ACAPULCO MAT LAVENDER,4,2011-06-13 09:55:00,8.25,12567,France,33.0,2011-06,Monday,9
556507,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-06-13 09:55:00,1.69,12567,France,27.04,2011-06,Monday,9
556507,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-06-13 09:55:00,3.25,12567,France,19.5,2011-06,Monday,9
556507,23281,FOLDING BUTTERFLY MIRROR RED,12,2011-06-13 09:55:00,0.83,12567,France,9.96,2011-06,Monday,9
556507,23050,RECYCLED ACAPULCO MAT GREEN,4,2011-06-13 09:55:00,8.25,12567,France,33.0,2011-06,Monday,9
556508,85099F,JUMBO BAG STRAWBERRY,10,2011-06-13 10:10:00,2.08,16342,United Kingdom,20.8,2011-06,Monday,10
556509,23236,DOILEY STORAGE TIN,6,2011-06-13 10:33:00,2.89,12708,Germany,17.34,2011-06,Monday,10
556509,22962,JAM JAR WITH PINK LID,12,2011-06-13 10:33:00,0.85,12708,Germany,10.2,2011-06,Monday,10
556509,22627,MINT KITCHEN SCALES,2,2011-06-13 10:33:00,8.5,12708,Germany,17.0,2011-06,Monday,10
556510,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-06-13 10:36:00,3.25,14911,EIRE,19.5,2011-06,Monday,10
556510,23310,BUBBLEGUM RING ASSORTED,72,2011-06-13 10:36:00,0.42,14911,EIRE,30.24,2011-06,Monday,10
556512,82551,LAUNDRY 15C METAL SIGN,2,2011-06-13 10:44:00,1.45,14688,United Kingdom,2.9,2011-06,Monday,10
556512,21770,OPEN CLOSED METAL SIGN,5,2011-06-13 10:44:00,4.95,14688,United Kingdom,24.75,2011-06,Monday,10
556517,84663A,GRASS HOPPER WOODEN WALL CLOCK,3,2011-06-13 10:52:00,5.95,12481,Germany,17.85,2011-06,Monday,10
556517,22627,MINT KITCHEN SCALES,2,2011-06-13 10:52:00,8.5,12481,Germany,17.0,2011-06,Monday,10
556517,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-06-13 10:52:00,0.42,12481,Germany,10.5,2011-06,Monday,10
556517,23209,LUNCH BAG DOILEY PATTERN,20,2011-06-13 10:52:00,1.65,12481,Germany,33.0,2011-06,Monday,10
556520,84708B,PINK JEWELLED PHOTO FRAME,1,2011-06-13 11:10:00,4.95,14177,United Kingdom,4.95,2011-06,Monday,11
556521,23110,PARISIENNE KEY CABINET,2,2011-06-13 11:15:00,5.75,14573,United Kingdom,11.5,2011-06,Monday,11
556521,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-06-13 11:15:00,9.95,14573,United Kingdom,19.9,2011-06,Monday,11
556527,21936,RED RETROSPOT PICNIC BAG,2,2011-06-13 11:33:00,2.95,16205,United Kingdom,5.9,2011-06,Monday,11
556526,23256,CHILDRENS CUTLERY SPACEBOY,8,2011-06-13 11:33:00,4.15,12732,France,33.2,2011-06,Monday,11
556527,21937,STRAWBERRY   PICNIC BAG,2,2011-06-13 11:33:00,2.95,16205,United Kingdom,5.9,2011-06,Monday,11
556528,21137,BLACK RECORD COVER FRAME,4,2011-06-13 11:36:00,3.75,13269,United Kingdom,15.0,2011-06,Monday,11
556528,47566,PARTY BUNTING,4,2011-06-13 11:36:00,4.95,13269,United Kingdom,19.8,2011-06,Monday,11
556528,22986,WRAP GINGHAM ROSE,25,2011-06-13 11:36:00,0.42,13269,United Kingdom,10.5,2011-06,Monday,11
556529,21914,BLUE HARMONICA IN BOX,12,2011-06-13 11:41:00,1.25,12714,France,15.0,2011-06,Monday,11
556529,21558,SKULL LUNCH BOX WITH CUTLERY,6,2011-06-13 11:41:00,2.55,12714,France,15.3,2011-06,Monday,11
556531,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-06-13 11:49:00,8.25,15491,United Kingdom,16.5,2011-06,Monday,11
556531,21164,HOME SWEET HOME METAL SIGN,6,2011-06-13 11:49:00,2.95,15491,United Kingdom,17.700000000000003,2011-06,Monday,11
556531,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-06-13 11:49:00,2.95,15491,United Kingdom,17.700000000000003,2011-06,Monday,11
556533,21936,RED RETROSPOT PICNIC BAG,10,2011-06-13 12:05:00,2.95,15625,United Kingdom,29.5,2011-06,Monday,12
556536,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,2011-06-13 12:36:00,1.65,17795,United Kingdom,1.65,2011-06,Monday,12
556536,22076,6 RIBBONS EMPIRE,1,2011-06-13 12:36:00,1.65,17795,United Kingdom,1.65,2011-06,Monday,12
556536,85132C,CHARLIE AND LOLA FIGURES TINS,2,2011-06-13 12:36:00,1.95,17795,United Kingdom,3.9,2011-06,Monday,12
556537,21499,BLUE POLKADOT WRAP,25,2011-06-13 12:38:00,0.42,17725,United Kingdom,10.5,2011-06,Monday,12
556537,21781,MA CAMPAGNE CUTLERY BOX,2,2011-06-13 12:38:00,14.95,17725,United Kingdom,29.9,2011-06,Monday,12
556537,22038,BOTANICAL LAVENDER GIFT WRAP,25,2011-06-13 12:38:00,0.42,17725,United Kingdom,10.5,2011-06,Monday,12
556538,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2011-06-13 12:42:00,0.29,15845,United Kingdom,6.959999999999999,2011-06,Monday,12
556538,23301,GARDENERS KNEELING PAD KEEP CALM,24,2011-06-13 12:42:00,1.65,15845,United Kingdom,39.599999999999994,2011-06,Monday,12
556538,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-06-13 12:42:00,7.95,15845,United Kingdom,15.9,2011-06,Monday,12
556538,21984,PACK OF 12 PINK PAISLEY TISSUES,24,2011-06-13 12:42:00,0.29,15845,United Kingdom,6.959999999999999,2011-06,Monday,12
556540,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24,2011-06-13 12:51:00,0.55,13552,United Kingdom,13.2,2011-06,Monday,12
556542,22024,RAINY LADIES BIRTHDAY CARD,12,2011-06-13 12:52:00,0.42,14719,United Kingdom,5.04,2011-06,Monday,12
556541,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2011-06-13 12:52:00,2.95,13552,United Kingdom,17.700000000000003,2011-06,Monday,12
556542,23230,WRAP ALPHABET DESIGN,25,2011-06-13 12:52:00,0.42,14719,United Kingdom,10.5,2011-06,Monday,12
556541,22854,CREAM SWEETHEART EGG HOLDER,8,2011-06-13 12:52:00,4.95,13552,United Kingdom,39.6,2011-06,Monday,12
556542,22037,ROBOT BIRTHDAY CARD,12,2011-06-13 12:52:00,0.42,14719,United Kingdom,5.04,2011-06,Monday,12
556542,22084,PAPER CHAIN KIT EMPIRE,8,2011-06-13 12:52:00,2.95,14719,United Kingdom,23.6,2011-06,Monday,12
556541,22386,JUMBO BAG PINK POLKADOT,30,2011-06-13 12:52:00,2.08,13552,United Kingdom,62.400000000000006,2011-06,Monday,12
556542,22555,PLASTERS IN TIN STRONGMAN,4,2011-06-13 12:52:00,1.65,14719,United Kingdom,6.6,2011-06,Monday,12
556572,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,100,2011-06-13 13:25:00,0.72,15311,United Kingdom,72.0,2011-06,Monday,13
556573,23239,SET OF 4 KNICK KNACK TINS POPPIES,1,2011-06-13 13:32:00,4.15,14667,United Kingdom,4.15,2011-06,Monday,13
556573,48173C,DOORMAT BLACK FLOCK,1,2011-06-13 13:32:00,7.95,14667,United Kingdom,7.95,2011-06,Monday,13
556573,23284,DOORMAT KEEP CALM AND COME IN,4,2011-06-13 13:32:00,7.95,14667,United Kingdom,31.8,2011-06,Monday,13
556575,22077,6 RIBBONS RUSTIC CHARM,5,2011-06-13 13:44:00,1.65,17027,United Kingdom,8.25,2011-06,Monday,13
556575,22863,SOAP DISH BROCANTE,4,2011-06-13 13:44:00,2.95,17027,United Kingdom,11.8,2011-06,Monday,13
556575,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-06-13 13:44:00,2.95,17027,United Kingdom,5.9,2011-06,Monday,13
556575,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,2,2011-06-13 13:44:00,1.25,17027,United Kingdom,2.5,2011-06,Monday,13
556576,20754,RETROSPOT RED WASHING UP GLOVES,1,2011-06-13 13:55:00,2.1,14606,United Kingdom,2.1,2011-06,Monday,13
556576,22178,VICTORIAN GLASS HANGING T-LIGHT,18,2011-06-13 13:55:00,1.25,14606,United Kingdom,22.5,2011-06,Monday,13
556576,85169A,IVORY LOVE BIRD CANDLE,3,2011-06-13 13:55:00,1.25,14606,United Kingdom,3.75,2011-06,Monday,13
556576,22139,RETROSPOT TEA SET CERAMIC 11 PC,2,2011-06-13 13:55:00,4.95,14606,United Kingdom,9.9,2011-06,Monday,13
556576,15056N,EDWARDIAN PARASOL NATURAL,1,2011-06-13 13:55:00,5.95,14606,United Kingdom,5.95,2011-06,Monday,13
556576,85169B,BLACK LOVE BIRD CANDLE,1,2011-06-13 13:55:00,1.25,14606,United Kingdom,1.25,2011-06,Monday,13
556578,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-06-13 14:13:00,1.25,12472,Germany,15.0,2011-06,Monday,14
556578,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-06-13 14:13:00,1.65,12472,Germany,19.799999999999997,2011-06,Monday,14
556578,23244,ROUND STORAGE TIN VINTAGE LEAF,6,2011-06-13 14:13:00,1.95,12472,Germany,11.7,2011-06,Monday,14
556578,22815,CARD PSYCHEDELIC APPLES,12,2011-06-13 14:13:00,0.42,12472,Germany,5.04,2011-06,Monday,14
556578,22302,COFFEE MUG PEARS  DESIGN,6,2011-06-13 14:13:00,2.55,12472,Germany,15.3,2011-06,Monday,14
556578,23245,SET OF 3 REGENCY CAKE TINS,4,2011-06-13 14:13:00,4.95,12472,Germany,19.8,2011-06,Monday,14
556578,22303,COFFEE MUG APPLES DESIGN,6,2011-06-13 14:13:00,2.55,12472,Germany,15.3,2011-06,Monday,14
556578,22029,SPACEBOY BIRTHDAY CARD,12,2011-06-13 14:13:00,0.42,12472,Germany,5.04,2011-06,Monday,14
556578,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-06-13 14:13:00,1.25,12472,Germany,15.0,2011-06,Monday,14
556578,20728,LUNCH BAG CARS BLUE,10,2011-06-13 14:13:00,1.65,12472,Germany,16.5,2011-06,Monday,14
556578,23237,SET OF 4 KNICK KNACK TINS LEAVES,6,2011-06-13 14:13:00,4.15,12472,Germany,24.9,2011-06,Monday,14
556578,23000,TRAVEL CARD WALLET TRANSPORT,48,2011-06-13 14:13:00,0.42,12472,Germany,20.16,2011-06,Monday,14
556579,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,6,2011-06-13 14:16:00,2.95,15069,United Kingdom,17.700000000000003,2011-06,Monday,14
556579,90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,2,2011-06-13 14:16:00,4.25,15069,United Kingdom,8.5,2011-06,Monday,14
556579,90177C,DROP DIAMANTE EARRINGS CRYSTAL,6,2011-06-13 14:16:00,2.95,15069,United Kingdom,17.700000000000003,2011-06,Monday,14
556579,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24,2011-06-13 14:16:00,0.55,15069,United Kingdom,13.2,2011-06,Monday,14
556579,23112,PARISIENNE CURIO CABINET,2,2011-06-13 14:16:00,7.5,15069,United Kingdom,15.0,2011-06,Monday,14
556579,90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,2,2011-06-13 14:16:00,5.95,15069,United Kingdom,11.9,2011-06,Monday,14
556579,22429,ENAMEL MEASURING JUG CREAM,4,2011-06-13 14:16:00,4.25,15069,United Kingdom,17.0,2011-06,Monday,14
556579,90026A,GLASS BEAD HOOP NECKLACE BLACK,2,2011-06-13 14:16:00,8.5,15069,United Kingdom,17.0,2011-06,Monday,14
556580,22192,BLUE DINER WALL CLOCK,2,2011-06-13 14:20:00,8.5,17719,United Kingdom,17.0,2011-06,Monday,14
556580,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-06-13 14:20:00,8.5,17719,United Kingdom,17.0,2011-06,Monday,14
556580,21868,POTTING SHED TEA MUG,36,2011-06-13 14:20:00,1.25,17719,United Kingdom,45.0,2011-06,Monday,14
556580,22853,CAT BOWL VINTAGE CREAM,6,2011-06-13 14:20:00,3.25,17719,United Kingdom,19.5,2011-06,Monday,14
556629,23175,REGENCY MILK JUG PINK,4,2011-06-13 14:55:00,3.25,14841,United Kingdom,13.0,2011-06,Monday,14
556629,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,20,2011-06-13 14:55:00,2.08,14841,United Kingdom,41.6,2011-06,Monday,14
556629,23100,SILVER BELLS TABLE DECORATION,12,2011-06-13 14:55:00,1.25,14841,United Kingdom,15.0,2011-06,Monday,14
556630,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-06-13 14:59:00,2.1,13999,United Kingdom,12.6,2011-06,Monday,14
556631,21984,PACK OF 12 PINK PAISLEY TISSUES,24,2011-06-13 14:59:00,0.29,13080,United Kingdom,6.959999999999999,2011-06,Monday,14
556630,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-06-13 14:59:00,2.08,13999,United Kingdom,20.8,2011-06,Monday,14
556632,48129,DOORMAT TOPIARY,2,2011-06-13 15:09:00,7.95,16987,United Kingdom,15.9,2011-06,Monday,15
556632,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-13 15:09:00,2.95,16987,United Kingdom,5.9,2011-06,Monday,15
556641,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2011-06-13 15:44:00,0.85,13663,United Kingdom,10.2,2011-06,Monday,15
556641,22935,BAKING MOULD ROSE MILK CHOCOLATE,6,2011-06-13 15:44:00,3.25,13663,United Kingdom,19.5,2011-06,Monday,15
556642,21447,12 IVORY ROSE PEG PLACE SETTINGS,10,2011-06-13 15:47:00,1.25,17236,United Kingdom,12.5,2011-06,Monday,15
556642,22918,HERB MARKER PARSLEY,5,2011-06-13 15:47:00,0.65,17236,United Kingdom,3.25,2011-06,Monday,15
556670,22432,WATERING CAN PINK BUNNY,48,2011-06-13 16:29:00,1.65,15838,United Kingdom,79.19999999999999,2011-06,Monday,16
556671,22754,SMALL RED BABUSHKA NOTEBOOK,1,2011-06-13 16:33:00,0.85,17841,United Kingdom,0.85,2011-06,Monday,16
556671,22659,LUNCH BOX I LOVE LONDON,1,2011-06-13 16:33:00,1.95,17841,United Kingdom,1.95,2011-06,Monday,16
556671,21927,BLUE/CREAM STRIPE CUSHION COVER,3,2011-06-13 16:33:00,1.25,17841,United Kingdom,3.75,2011-06,Monday,16
556671,22882,NUMBER TILE VINTAGE FONT 3,1,2011-06-13 16:33:00,1.95,17841,United Kingdom,1.95,2011-06,Monday,16
556671,22379,RECYCLING BAG RETROSPOT,2,2011-06-13 16:33:00,2.1,17841,United Kingdom,4.2,2011-06,Monday,16
556671,22753,SMALL YELLOW BABUSHKA NOTEBOOK,1,2011-06-13 16:33:00,0.85,17841,United Kingdom,0.85,2011-06,Monday,16
556671,22378,WALL TIDY RETROSPOT,1,2011-06-13 16:33:00,2.1,17841,United Kingdom,2.1,2011-06,Monday,16
556671,21213,PACK OF 72 SKULL CAKE CASES,1,2011-06-13 16:33:00,0.55,17841,United Kingdom,0.55,2011-06,Monday,16
556671,23165,LARGE CERAMIC TOP STORAGE JAR,1,2011-06-13 16:33:00,1.65,17841,United Kingdom,1.65,2011-06,Monday,16
556671,85099B,JUMBO BAG RED RETROSPOT,1,2011-06-13 16:33:00,2.08,17841,United Kingdom,2.08,2011-06,Monday,16
556671,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-06-13 16:33:00,9.95,17841,United Kingdom,9.95,2011-06,Monday,16
556671,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2,2011-06-13 16:33:00,4.95,17841,United Kingdom,9.9,2011-06,Monday,16
556672,22024,RAINY LADIES BIRTHDAY CARD,12,2011-06-13 17:08:00,0.42,13742,United Kingdom,5.04,2011-06,Monday,17
556672,21845,DAIRY MAID STRIPE MUG,12,2011-06-13 17:08:00,0.79,13742,United Kingdom,9.48,2011-06,Monday,17
556672,23322,LARGE WHITE HEART OF WICKER,4,2011-06-13 17:08:00,2.95,13742,United Kingdom,11.8,2011-06,Monday,17
556672,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-06-13 17:08:00,4.95,13742,United Kingdom,14.85,2011-06,Monday,17
556672,23270,SET OF 2 CERAMIC PAINTED HEARTS,12,2011-06-13 17:08:00,1.45,13742,United Kingdom,17.4,2011-06,Monday,17
556672,21385,IVORY HANGING DECORATION  HEART,10,2011-06-13 17:08:00,0.85,13742,United Kingdom,8.5,2011-06,Monday,17
556680,23237,SET OF 4 KNICK KNACK TINS LEAVES,6,2011-06-14 08:03:00,4.15,13971,United Kingdom,24.9,2011-06,Tuesday,8
556681,23200,JUMBO BAG PEARS,10,2011-06-14 09:41:00,2.08,12826,United Kingdom,20.8,2011-06,Tuesday,9
556681,22384,LUNCH BAG PINK POLKADOT,10,2011-06-14 09:41:00,1.65,12826,United Kingdom,16.5,2011-06,Tuesday,9
556682,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-06-14 09:42:00,3.75,15358,United Kingdom,15.0,2011-06,Tuesday,9
556682,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,2011-06-14 09:42:00,0.85,15358,United Kingdom,10.2,2011-06,Tuesday,9
556683,23244,CANNISTER VINTAGE LEAF DESIGN,6,2011-06-14 09:43:00,1.95,15358,United Kingdom,11.7,2011-06,Tuesday,9
556685,22624,IVORY KITCHEN SCALES,2,2011-06-14 10:00:00,8.5,14503,United Kingdom,17.0,2011-06,Tuesday,10
556685,21931,JUMBO STORAGE BAG SUKI,10,2011-06-14 10:00:00,2.08,14503,United Kingdom,20.8,2011-06,Tuesday,10
556685,23285,PINK VINTAGE SPOT BEAKER,8,2011-06-14 10:00:00,0.85,14503,United Kingdom,6.8,2011-06,Tuesday,10
556685,20751,FUNKY WASHING UP GLOVES ASSORTED,12,2011-06-14 10:00:00,2.1,14503,United Kingdom,25.200000000000003,2011-06,Tuesday,10
556685,23335,EGG FRYING PAN IVORY,6,2011-06-14 10:00:00,2.08,14503,United Kingdom,12.48,2011-06,Tuesday,10
556685,23286,BLUE VINTAGE SPOT BEAKER,8,2011-06-14 10:00:00,0.85,14503,United Kingdom,6.8,2011-06,Tuesday,10
556685,85054,FRENCH ENAMEL POT W LID,6,2011-06-14 10:00:00,2.95,14503,United Kingdom,17.700000000000003,2011-06,Tuesday,10
556685,22863,SOAP DISH BROCANTE,8,2011-06-14 10:00:00,2.95,14503,United Kingdom,23.6,2011-06,Tuesday,10
556685,21985,PACK OF 12 HEARTS DESIGN TISSUES,24,2011-06-14 10:00:00,0.29,14503,United Kingdom,6.959999999999999,2011-06,Tuesday,10
556685,23288,GREEN VINTAGE SPOT BEAKER,8,2011-06-14 10:00:00,0.85,14503,United Kingdom,6.8,2011-06,Tuesday,10
556685,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,2011-06-14 10:00:00,12.75,14503,United Kingdom,12.75,2011-06,Tuesday,10
556719,23100,SILVER BELLS TABLE DECORATION,12,2011-06-14 11:21:00,1.25,17428,United Kingdom,15.0,2011-06,Tuesday,11
556721,21868,POTTING SHED TEA MUG,6,2011-06-14 11:23:00,1.25,15218,United Kingdom,7.5,2011-06,Tuesday,11
556721,23084,RABBIT NIGHT LIGHT,1,2011-06-14 11:23:00,2.08,15218,United Kingdom,2.08,2011-06,Tuesday,11
556721,21129,SILVER FISHING GNOME,7,2011-06-14 11:23:00,6.95,15218,United Kingdom,48.65,2011-06,Tuesday,11
556722,23236,DOILEY BISCUIT TIN,6,2011-06-14 11:23:00,2.89,17428,United Kingdom,17.34,2011-06,Tuesday,11
556721,22558,CLOTHES PEGS RETROSPOT PACK 24,3,2011-06-14 11:23:00,1.65,15218,United Kingdom,4.949999999999999,2011-06,Tuesday,11
556721,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-14 11:23:00,2.08,15218,United Kingdom,20.8,2011-06,Tuesday,11
556724,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2011-06-14 11:26:00,3.95,16745,United Kingdom,15.8,2011-06,Tuesday,11
556724,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,20,2011-06-14 11:26:00,4.15,16745,United Kingdom,83.0,2011-06,Tuesday,11
556726,23135,SMALL ZINC HEART WALL ORGANISER,300,2011-06-14 11:31:00,3.32,18102,United Kingdom,996.0,2011-06,Tuesday,11
556726,82484,WOOD BLACK BOARD ANT WHITE FINISH,204,2011-06-14 11:31:00,4.8,18102,United Kingdom,979.2,2011-06,Tuesday,11
556727,22625,RED KITCHEN SCALES,2,2011-06-14 11:33:00,8.5,17675,United Kingdom,17.0,2011-06,Tuesday,11
556727,23237,SET OF 4 KNICK KNACK TINS LEAVES,6,2011-06-14 11:33:00,4.15,17675,United Kingdom,24.9,2011-06,Tuesday,11
556727,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24,2011-06-14 11:33:00,0.55,17675,United Kingdom,13.2,2011-06,Tuesday,11
556727,23209,LUNCH BAG DOILEY PATTERN,10,2011-06-14 11:33:00,1.65,17675,United Kingdom,16.5,2011-06,Tuesday,11
556727,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-06-14 11:33:00,1.25,17675,United Kingdom,15.0,2011-06,Tuesday,11
556727,22624,IVORY KITCHEN SCALES,2,2011-06-14 11:33:00,8.5,17675,United Kingdom,17.0,2011-06,Tuesday,11
556728,22916,HERB MARKER THYME,1,2011-06-14 11:36:00,0.65,15719,United Kingdom,0.65,2011-06,Tuesday,11
556728,22918,HERB MARKER PARSLEY,1,2011-06-14 11:36:00,0.65,15719,United Kingdom,0.65,2011-06,Tuesday,11
556728,22667,RECIPE BOX RETROSPOT,1,2011-06-14 11:36:00,2.95,15719,United Kingdom,2.95,2011-06,Tuesday,11
556728,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-06-14 11:36:00,2.95,15719,United Kingdom,2.95,2011-06,Tuesday,11
556728,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-14 11:36:00,2.08,15719,United Kingdom,20.8,2011-06,Tuesday,11
556728,85099F,JUMBO BAG STRAWBERRY,1,2011-06-14 11:36:00,2.08,15719,United Kingdom,2.08,2011-06,Tuesday,11
556728,23200,JUMBO BAG PEARS,3,2011-06-14 11:36:00,2.08,15719,United Kingdom,6.24,2011-06,Tuesday,11
556728,20723,STRAWBERRY CHARLOTTE BAG,2,2011-06-14 11:36:00,0.85,15719,United Kingdom,1.7,2011-06,Tuesday,11
556728,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-06-14 11:36:00,0.85,15719,United Kingdom,1.7,2011-06,Tuesday,11
556728,23237,SET OF 4 KNICK KNACK TINS LEAVES,1,2011-06-14 11:36:00,4.15,15719,United Kingdom,4.15,2011-06,Tuesday,11
556728,20725,LUNCH BAG RED RETROSPOT,3,2011-06-14 11:36:00,1.65,15719,United Kingdom,4.949999999999999,2011-06,Tuesday,11
556728,23300,GARDENERS KNEELING PAD CUP OF TEA,2,2011-06-14 11:36:00,1.65,15719,United Kingdom,3.3,2011-06,Tuesday,11
556728,23240,SET OF 4 KNICK KNACK TINS DOILEY,3,2011-06-14 11:36:00,4.15,15719,United Kingdom,12.45,2011-06,Tuesday,11
